entidad,nom_ent,mun,nom_mun,loc,nom_loc,longitud,latitud,altitud,pobtot,pobmas,pobfem
10,Durango,4,Cuencamé,17,Las Cuevas,1033831,245334,1550,14,8,6
10,Durango,4,Cuencamé,18,La Cureña de Abajo,1033722,245842,1480,24,11,13
10,Durango,4,Cuencamé,19,Colonia Chapala,1034244,243011,2081,123,62,61
10,Durango,4,Cuencamé,21,12 de Diciembre (Sombreretillo),1033425,244230,1928,909,449,460
10,Durango,4,Cuencamé,22,Emiliano Zapata,1035319,242633,2020,2050,1053,997
10,Durango,4,Cuencamé,23,Estancia de Santiago,1034724,243435,2010,24,10,14
10,Durango,4,Cuencamé,24,Estanzuela,1033735,241214,2110,1,NA,NA
10,Durango,4,Cuencamé,25,La Fe,1035247,245710,1537,439,217,222
10,Durango,4,Cuencamé,27,La Granja,1035133,243207,2025,12,7,5
10,Durango,4,Cuencamé,28,Héroes de Chapultepec (San Sebastián),1035217,242358,2094,489,248,241
10,Durango,4,Cuencamé,30,Ignacio López Rayón,1034308,241304,2203,812,413,399
10,Durango,4,Cuencamé,32,La Lagunilla,1032359,245242,1470,172,84,88
10,Durango,4,Cuencamé,34,Limas,1034608,241048,2267,11,7,4
10,Durango,4,Cuencamé,35,La Luz (El Bramadero),1034012,241810,2110,4,NA,NA
10,Durango,4,Cuencamé,36,Marqueseña,1034726,250902,1280,3,NA,NA
10,Durango,4,Cuencamé,38,Las Mercedes,1035052,250216,1420,606,313,293
10,Durango,4,Cuencamé,40,Colonia Oriente,1035037,243346,1969,45,23,22
10,Durango,4,Cuencamé,41,Pablo Sidar (Tequesquitillo),1033422,242055,2065,21,12,9
10,Durango,4,Cuencamé,42,Pasaje,1034821,245538,1581,1474,748,726
10,Durango,4,Cuencamé,44,Pedriceña (Estación Pedriceña),1034732,250715,1300,1765,872,893
10,Durango,4,Cuencamé,45,Pedro Vélez,1034822,241428,2211,616,297,319
10,Durango,4,Cuencamé,46,El Perú,1034158,242154,2121,3,NA,NA
10,Durango,4,Cuencamé,47,Las Playas,1034134,242116,2133,1,NA,NA
10,Durango,4,Cuencamé,48,Estación Progreso,1035622,243358,1896,368,185,183
10,Durango,4,Cuencamé,49,Providencia,1034728,251011,1261,6,NA,NA
10,Durango,4,Cuencamé,50,La Purísima,1034746,241454,2208,666,336,330
10,Durango,4,Cuencamé,51,Ramón Corona,1033749,241110,2124,1870,962,908
10,Durango,4,Cuencamé,53,La Roca,1034229,242733,2204,80,43,37
10,Durango,4,Cuencamé,54,Cinco de Mayo (San Ángel),1034525,242301,2100,589,286,303
10,Durango,4,Cuencamé,55,San Antonio del Ojo Seco,1033718,245632,1517,385,201,184
10,Durango,4,Cuencamé,56,San Antonio de los García (Ojo Zarco),1034211,241409,2176,254,124,130
10,Durango,4,Cuencamé,58,Colonia San Carlos (La Esparceña),1035024,243622,1944,54,29,25
10,Durango,4,Cuencamé,62,San José de Nazareno,1034655,242410,2087,84,43,41
10,Durango,4,Cuencamé,63,San José de Pajaritos,1033812,244438,1835,4,NA,NA
10,Durango,4,Cuencamé,64,San Pedro de Ocuila,1034124,244951,1640,394,197,197
10,Durango,4,Cuencamé,65,Santa Bárbara,1034824,245831,1502,18,13,5
10,Durango,4,Cuencamé,66,Santa Cruz de la Cuchilla,1033844,245049,1609,378,185,193
10,Durango,4,Cuencamé,67,Santa Teresa,1034035,241937,2114,3,NA,NA
10,Durango,4,Cuencamé,71,Torrecillas,1034425,250921,1360,1,NA,NA
10,Durango,4,Cuencamé,73,Veinte Amigos,1034739,250533,1340,353,182,171
10,Durango,4,Cuencamé,74,Velardeña,1034418,250353,1362,2425,1228,1197
10,Durango,4,Cuencamé,75,La Virgen,1034614,243246,2035,292,144,148
10,Durango,4,Cuencamé,76,Vista Hermosa,1034312,250210,1400,304,167,137
10,Durango,4,Cuencamé,77,Yerbabuena,1033410,242305,2021,2,NA,NA
10,Durango,4,Cuencamé,82,La Cruz,1034219,241558,2179,4,NA,NA
10,Durango,4,Cuencamé,83,La Cantera,1034434,242202,2105,1,NA,NA
10,Durango,4,Cuencamé,85,La Esperanza,1033403,242352,2010,4,NA,NA
10,Durango,4,Cuencamé,87,El Ranchito,1034541,244607,1820,1,NA,NA
10,Durango,4,Cuencamé,89,El Borruel,1035539,242103,2087,21,11,10
10,Durango,4,Cuencamé,91,Pueblo de Santiago,1034107,245159,1582,572,285,287
10,Durango,4,Cuencamé,99,Augusto Gómez Villanueva,1034848,241021,2300,36,18,18
10,Durango,4,Cuencamé,102,El Chaparral,1035240,243558,1911,4,NA,NA
10,Durango,4,Cuencamé,113,Cuatro Hermanos,1034314,245712,1500,1,NA,NA
10,Durango,4,Cuencamé,115,El Perpetuo Socorro,1034408,241001,2240,3,NA,NA
10,Durango,4,Cuencamé,131,San Juan de Dios,1033736,242353,2140,2,NA,NA
10,Durango,4,Cuencamé,132,El Herradero (Las Delicias),1034445,241541,2198,10,3,7
10,Durango,4,Cuencamé,133,San Isidro de Santa María (San Isidro),1035034,241043,2330,2,NA,NA
10,Durango,4,Cuencamé,139,La Cureña de Arriba,1033644,245838,1480,2,NA,NA
10,Durango,4,Cuencamé,141,El Crucero (Crucero Pedriceña),1034618,250512,1334,4,NA,NA
10,Durango,4,Cuencamé,176,El Aguaje,1034225,244733,1725,1,NA,NA
10,Durango,4,Cuencamé,179,Majada las Palmas,1035300,241638,2205,1,NA,NA
10,Durango,4,Cuencamé,184,Las Delicias (Atotonilquillo),1033335,243534,1920,10,NA,NA
10,Durango,4,Cuencamé,185,Dolores,1035241,243552,1913,2,NA,NA
10,Durango,4,Cuencamé,189,Gaby,1034622,250436,1342,13,5,8
10,Durango,4,Cuencamé,208,San Luis (La Boquilla),1034725,243400,2000,3,NA,NA
10,Durango,4,Cuencamé,230,El Ranchito,1034731,245451,1599,19,6,13
10,Durango,4,Cuencamé,232,El Tanque,1034703,245433,1602,336,168,168
10,Durango,4,Cuencamé,234,La Vinata de los Tres Reyes,1034608,250117,1450,6,NA,NA
10,Durango,4,Cuencamé,239,Las Alechuzas,1033841,245926,1454,2,NA,NA
10,Durango,4,Cuencamé,243,Los Vallecillos,1033623,250023,1514,70,36,34
10,Durango,4,Cuencamé,245,El Tajo,1034806,245514,1599,12,7,5
10,Durango,4,Cuencamé,250,El Huizache,1034314,245006,1680,3,NA,NA
10,Durango,4,Cuencamé,254,El Puerto [Comedor],1033637,244543,1815,2,NA,NA
10,Durango,4,Cuencamé,269,Majada los Tebos,1035223,241657,2221,2,NA,NA
10,Durango,4,Cuencamé,274,Laguna de Patos,1034445,242454,2110,1,NA,NA
10,Durango,4,Cuencamé,276,El Potrerito,1034507,242246,2105,4,NA,NA
10,Durango,4,Cuencamé,288,La Esperanza (La Rosita),1035618,243133,1955,5,NA,NA
10,Durango,4,Cuencamé,293,San Isidro,1035132,241035,2362,5,NA,NA
10,Durango,4,Cuencamé,301,El Poblano,1034841,245529,1589,14,8,6
10,Durango,4,Cuencamé,302,San Agustín,1033456,242206,2060,2,NA,NA
10,Durango,4,Cuencamé,321,La India,1034223,245452,1541,1,NA,NA
10,Durango,4,Cuencamé,326,El Pedregal,1034134,245031,1620,5,NA,NA
10,Durango,4,Cuencamé,330,José González,1035308,241652,2213,1,NA,NA
10,Durango,4,Cuencamé,334,Las Norias,1035409,241625,2170,1,NA,NA
10,Durango,4,Cuencamé,335,El Pedregal,1034138,245023,1624,5,NA,NA
10,Durango,4,Cuencamé,342,San Diego de Arriba,1033636,251137,1300,23,9,14
10,Durango,4,Cuencamé,343,San Francisco,1035326,243508,1910,2,NA,NA
10,Durango,4,Cuencamé,349,Wenceslao González,1034416,250405,1360,1,NA,NA
10,Durango,4,Cuencamé,355,Las Palomas [Comedor],1033521,244425,1880,10,NA,NA
10,Durango,4,Cuencamé,360,Buenavista (Guillermo Favela),1034205,245512,1537,5,NA,NA
10,Durango,4,Cuencamé,363,El Arenal (Felipe Aguilar Blancas),1034237,245211,1583,14,NA,NA
10,Durango,4,Cuencamé,373,Tita [Restaurante],1033336,244211,1980,3,NA,NA
10,Durango,4,Cuencamé,381,Corredor Comercial (Comedor la Vivienda),1034227,245520,1540,9,1,8
10,Durango,4,Cuencamé,386,Vinata San Antonio,1034416,250910,1376,7,NA,NA
10,Durango,4,Cuencamé,396,Los Barriales,1034515,242325,2104,8,NA,NA
10,Durango,4,Cuencamé,403,Lupita [Restaurante],1034404,245829,1468,4,NA,NA
10,Durango,4,Cuencamé,9998,Localidades de una vivienda,,,,104,61,43
10,Durango,4,Cuencamé,9999,Localidades de dos viviendas,,,,74,41,33
10,Durango,5,Durango,0,Total del Municipio,,,,582267,281702,300565
10,Durango,5,Durango,1,Victoria de Durango,1043916,240122,1885,518709,250073,268636
10,Durango,5,Durango,127,Abraham González,1043152,241239,1860,880,431,449
10,Durango,5,Durango,128,La Joya (Alcalde),1042947,240411,1859,22,15,7
10,Durango,5,Durango,129,Antonio Castillo,1043333,240149,1870,137,72,65
10,Durango,5,Durango,130,Antonio Gaxiola (La Carreta),1042701,235715,1873,202,101,101
10,Durango,5,Durango,131,Aquiles Serdán,1043454,235632,1878,702,342,360
10,Durango,5,Durango,132,El Arenal (San Jerónimo),1042558,240348,1861,1015,499,516
10,Durango,5,Durango,134,Los Artículos,1050833,235454,2440,28,13,15
10,Durango,5,Durango,136,Banderas del Águila,1052023,235533,2403,1274,649,625
10,Durango,5,Durango,137,Los Batres,1044207,241218,1898,3,NA,NA
10,Durango,5,Durango,138,Belisario Domínguez,1043034,240136,1870,415,201,214
10,Durango,5,Durango,140,La Boca del Mezquital,1042641,234616,1899,152,77,75
10,Durango,5,Durango,141,Calera,1043419,240626,1867,206,99,107
10,Durango,5,Durango,143,El Carmen y Anexos,1044338,241645,1909,431,215,216
10,Durango,5,Durango,145,El Carrizo,1044849,235633,2240,173,94,79
10,Durango,5,Durango,146,La Casita,1044659,234333,2146,12,10,2
10,Durango,5,Durango,148,Ciénega de los Caballos,1045946,234644,2560,18,9,9
10,Durango,5,Durango,149,Cinco de Febrero,1043018,240438,1859,1131,555,576
10,Durango,5,Durango,150,Cinco de Mayo,1043425,240604,1868,2249,1061,1188
10,Durango,5,Durango,151,Contreras,1043330,240219,1877,878,409,469
10,Durango,5,Durango,152,Corral de Barranco,1051259,235935,2514,112,59,53
10,Durango,5,Durango,153,Cristóbal Colón,1043524,240103,1870,287,150,137
10,Durango,5,Durango,154,Ojo de Agua del Cazador (Cruz de Piedra),1051617,235159,2419,134,80,54
10,Durango,5,Durango,159,Dieciocho de Marzo,1042617,234922,1950,275,139,136
10,Durango,5,Durango,160,Dieciséis de Septiembre (Cieneguita de Fullman),1044835,240026,2257,278,140,138
10,Durango,5,Durango,164,Dolores Hidalgo,1043426,240011,1870,735,353,382
10,Durango,5,Durango,165,El Durazno,1044434,235743,1928,414,196,218
10,Durango,5,Durango,167,Empalme Purísima,1050543,235548,2480,86,42,44
10,Durango,5,Durango,168,El Encinal,1050209,234304,2594,231,121,110
10,Durango,5,Durango,171,Regocijo,1050741,234121,2560,225,121,104
10,Durango,5,Durango,172,La Flor,1044323,233154,2819,103,56,47
10,Durango,5,Durango,173,Fray Francisco Montes de Oca,1043304,240302,1870,610,291,319
10,Durango,5,Durango,174,Francisco Villa Nuevo,1042916,240258,1859,145,72,73
10,Durango,5,Durango,175,Francisco Villa Viejo,1042932,240402,1859,243,121,122
10,Durango,5,Durango,176,Gabino Santillán,1043542,235850,1870,683,333,350
10,Durango,5,Durango,177,General Carlos Real,1042708,241658,1872,781,399,382
10,Durango,5,Durango,179,Colonia General Felipe Ángeles,1043329,235555,1878,138,65,73
10,Durango,5,Durango,180,General Felipe Ángeles (Ejido),1043213,235516,1879,511,265,246
10,Durango,5,Durango,181,General Mariano Matamoros,1042510,235026,1998,316,164,152
10,Durango,5,Durango,182,General Máximo García (El Pino),1044900,235814,2300,619,322,297
10,Durango,5,Durango,185,Héroe de Nacozari,1042259,240110,1861,516,255,261
10,Durango,5,Durango,187,Colonia Hidalgo,1043500,240930,1870,1986,972,1014
10,Durango,5,Durango,188,Las Huertas,1041728,241636,1937,130,67,63
10,Durango,5,Durango,189,Ignacio López Rayón,1042953,235535,1878,547,288,259
10,Durango,5,Durango,190,Ignacio Zaragoza,1050855,242216,2282,341,181,160
10,Durango,5,Durango,191,Independencia y Libertad,1042025,240248,1850,890,445,445
10,Durango,5,Durango,192,Jesús González Ortega (Pericos),1050314,241025,2386,161,89,72
10,Durango,5,Durango,193,José María Morelos y Pavón (La Tinaja),1043922,240432,1900,1072,529,543
10,Durango,5,Durango,194,José Refugio Salcido,1043105,235752,1870,1262,613,649
10,Durango,5,Durango,195,La Joya,1044251,241416,1897,353,167,186
10,Durango,5,Durango,196,Juan Aldama,1042626,235737,1874,80,42,38
10,Durango,5,Durango,197,Juan B. Ceballos,1043958,241226,1899,699,344,355
10,Durango,5,Durango,200,Rancho Laguna Colorada de los López,1050806,241039,2381,5,4,1
10,Durango,5,Durango,202,General Lázaro Cárdenas,1043158,240653,1860,38,21,17
10,Durango,5,Durango,203,La Luz,1050328,241218,2390,210,108,102
10,Durango,5,Durango,204,Llano Grande,1051223,235149,2416,1938,990,948
10,Durango,5,Durango,205,Málaga,1042953,240930,1860,273,135,138
10,Durango,5,Durango,207,San Miguel de las Maravillas de Arriba,1043844,235325,1950,167,86,81
10,Durango,5,Durango,208,Mesas de Urbina,1051123,241818,2391,114,67,47
10,Durango,5,Durango,209,Metates (Tenchontle),1045022,235654,2297,161,84,77
10,Durango,5,Durango,210,Los Mimbres,1045855,235543,2358,155,80,75
10,Durango,5,Durango,211,Minerva (Colonia),1042702,235556,1877,175,79,96
10,Durango,5,Durango,212,Mi Patria es Primero (Mesa del Cuervo),1050827,240546,2604,92,50,42
10,Durango,5,Durango,214,Morcillo,1044206,241009,1921,885,458,427
10,Durango,5,Durango,215,Colonia José María Morelos,1042642,242024,1925,58,29,29
10,Durango,5,Durango,216,Navajas,1050851,235246,2445,261,130,131
10,Durango,5,Durango,217,Navacoyán,1043258,240258,1870,622,304,318
10,Durango,5,Durango,218,Navíos,1050255,235346,2520,67,31,36
10,Durango,5,Durango,219,El Nayar,1044147,235746,1894,3308,1627,1681
10,Durango,5,Durango,220,Rancho Nevería,1045211,240118,2270,1,NA,NA
10,Durango,5,Durango,221,Nicolás Romero,1042923,234731,2002,754,365,389
10,Durango,5,Durango,222,Nueva Patria (Santo Domingo),1052651,240320,2304,453,226,227
10,Durango,5,Durango,223,Otinapa,1050030,240314,2397,262,138,124
10,Durango,5,Durango,224,Colonia las Palmas,1042704,234937,1926,4,NA,NA
10,Durango,5,Durango,225,Palos Colorados,1045421,240230,2407,4,NA,NA
10,Durango,5,Durango,226,Parras de la Fuente,1043154,235951,1863,686,317,369
10,Durango,5,Durango,229,Pilar de Zaragoza,1043617,235528,1883,813,416,397
10,Durango,5,Durango,231,Plan de Ayala,1043214,235410,1890,899,448,451
10,Durango,5,Durango,234,Praxedis G. Guerrero Viejo,1043332,235701,1874,182,96,86
10,Durango,5,Durango,235,Primero de Mayo,1042053,240135,1850,655,333,322
10,Durango,5,Durango,236,El Pueblito,1044312,235807,1900,613,291,322
10,Durango,5,Durango,237,Puerta de la Cantera,1043538,235425,1890,475,224,251
10,Durango,5,Durango,238,La Puerta de Santiago Bayacora (Puerta Chica),1043607,235440,1889,153,73,80
10,Durango,5,Durango,241,Quince de Octubre,1043438,240138,1869,356,182,174
10,Durango,5,Durango,242,Quince de Septiembre,1043634,235713,1876,645,323,322
10,Durango,5,Durango,243,La Quinta,1050043,240852,2307,72,40,32
10,Durango,5,Durango,244,Quinta Don Goyo (Granja el Refugio),1043402,240430,1871,5,NA,NA
10,Durango,5,Durango,247,Río Verde,1045950,241619,2442,202,111,91
10,Durango,5,Durango,248,Rodríguez Puebla,1050359,241931,2488,147,72,75
10,Durango,5,Durango,249,La Perla (Salcido),1044230,241304,1897,81,44,37
10,Durango,5,Durango,250,Rancho los Pelícanos,1043538,235906,1870,6,NA,NA
10,Durango,5,Durango,253,San Antonio de las Basuras,1052205,240550,2562,37,20,17
10,Durango,5,Durango,254,San Benito,1050142,241351,2399,160,84,76
10,Durango,5,Durango,255,San Carlos,1043339,240424,1866,43,23,20
10,Durango,5,Durango,258,San Francisco de Calleros,1043611,235908,1870,27,12,15
10,Durango,5,Durango,259,San Isidro,1050202,234006,2487,482,253,229
10,Durango,5,Durango,261,San José de Ánimas,1052953,240039,2216,286,163,123
10,Durango,5,Durango,262,San José de Arenales,1051120,241407,2300,6,NA,NA
10,Durango,5,Durango,263,San José de la Vinata,1044034,235658,1897,248,121,127
10,Durango,5,Durango,264,San José del Molino,1043659,241212,1878,475,254,221
10,Durango,5,Durango,265,San José del Pajarito (De los Vázquez),1045223,235926,2333,1,NA,NA
10,Durango,5,Durango,266,Rancho San Juan de Dios,1044037,240608,1937,1,NA,NA
10,Durango,5,Durango,267,San Miguel [Granja],1043811,235912,1873,25,12,13
10,Durango,5,Durango,268,San Pedro de la Máquina,1050232,240829,2348,29,17,12
10,Durango,5,Durango,271,San Salvador de las Cabras,1044304,240912,1917,59,28,31
10,Durango,5,Durango,273,Santa Cruz del Río,1043417,240652,1869,64,33,31
10,Durango,5,Durango,275,Santa Isabel de Batres,1045444,241144,2484,96,52,44
10,Durango,5,Durango,277,Santiago Bayacora,1043653,235343,1889,1218,616,602
10,Durango,5,Durango,278,San Vicente de Chupaderos,1044250,240704,1962,784,379,405
10,Durango,5,Durango,279,Sebastián Lerdo de Tejada,1043811,235716,1884,1712,841,871
10,Durango,5,Durango,281,El Tepetate,1043355,240352,1860,18,8,10
10,Durango,5,Durango,282,El Toboso,1043442,241630,1890,64,38,26
10,Durango,5,Durango,283,Tomás Urbina,1042842,235047,1929,719,359,360
10,Durango,5,Durango,285,El Tunal,1044235,235755,1897,292,149,143
10,Durango,5,Durango,286,Unidos Venceremos,1052433,235859,2339,308,155,153
10,Durango,5,Durango,287,Unión de Rodríguez,1050213,241320,2384,38,21,17
10,Durango,5,Durango,289,Valle Florido,1042943,235033,1931,517,239,278
10,Durango,5,Durango,292,Veintiocho de Septiembre,1043230,235806,1868,245,115,130
10,Durango,5,Durango,293,Veintisiete de Noviembre,1043010,241232,1859,400,181,219
10,Durango,5,Durango,295,Vicente Suárez,1042642,242026,1925,92,46,46
10,Durango,5,Durango,297,José María Pino Suárez,1042928,235239,1898,2014,990,1024
10,Durango,5,Durango,298,Villa Montemorelos,1042850,235931,1860,1617,778,839
10,Durango,5,Durango,300,Nuevo Centenario,1045931,234633,2569,59,25,34
10,Durango,5,Durango,304,El Refugio (El Conejo),1044201,235830,1899,668,310,358
10,Durango,5,Durango,306,Los Negros,1050800,241702,2385,2,NA,NA
10,Durango,5,Durango,307,San José del Prado,1050528,241611,2442,7,NA,NA
10,Durango,5,Durango,310,El Mezquite,1044321,241338,1917,4,NA,NA
10,Durango,5,Durango,312,San Leonardo,1044327,241201,1919,6,NA,NA
10,Durango,5,Durango,313,Campo Verde,1044246,241123,1903,8,NA,NA
10,Durango,5,Durango,314,Acapulco,1044005,241141,1898,9,NA,NA
10,Durango,5,Durango,319,El Mortero,1043513,240754,1867,1,NA,NA
10,Durango,5,Durango,325,Labor de Guadalupe,1043544,240948,1870,728,360,368
10,Durango,5,Durango,326,San Pedro de los Pinos,1045309,234854,2320,27,17,10
10,Durango,5,Durango,331,Santa Elena,1042825,233640,2000,4,NA,NA
10,Durango,5,Durango,332,La Campana,1042901,234018,2043,12,5,7
10,Durango,5,Durango,336,El Registrillo,1042451,240006,1872,32,16,16
10,Durango,5,Durango,339,Los Bajíos de Víctor,1044124,233241,2744,6,NA,NA
10,Durango,5,Durango,340,La Ferrería (Cuatro de Octubre),1043938,235736,1882,2021,960,1061
10,Durango,5,Durango,341,San Miguel de Casa Blanca,1044247,240843,1925,2,NA,NA
10,Durango,5,Durango,342,San Francisco del Manzanal,1042746,235209,1899,434,218,216
10,Durango,5,Durango,343,El Cristo,1044317,240852,1918,2,NA,NA
10,Durango,5,Durango,344,El Álamo,1043608,241054,1875,1,NA,NA
10,Durango,5,Durango,347,San Juan Aguinaldo,1050237,235212,2560,56,30,26
10,Durango,5,Durango,349,Rancho Revueltas,1043833,235802,1875,7,NA,NA
10,Durango,5,Durango,351,La Pitacocha,1043324,240645,1870,8,NA,NA
10,Durango,5,Durango,354,La Morena (Los Valles),1043222,240902,1870,7,NA,NA
10,Durango,5,Durango,362,Rancho California,1043315,241031,1870,1,NA,NA
10,Durango,5,Durango,363,San Gabriel,1043250,241015,1871,3,NA,NA
10,Durango,5,Durango,364,Santa Celia,1043236,241044,1870,4,NA,NA
10,Durango,5,Durango,365,Los Soto,1043259,240803,1869,3,NA,NA
10,Durango,5,Durango,374,El Campeón,1043126,240856,1859,4,NA,NA
10,Durango,5,Durango,380,Las Cumbres,1051446,235119,2520,6,NA,NA
10,Durango,5,Durango,384,Rancho Nuevo Monterrey,1043326,240459,1870,4,NA,NA
10,Durango,5,Durango,385,La Picota,1043315,240452,1869,24,15,9
10,Durango,5,Durango,387,San Nicolás,1045044,235905,2282,62,31,31
10,Durango,5,Durango,389,Presitas,1051358,240308,2659,4,NA,NA
10,Durango,5,Durango,390,Las Güeras,1051827,235815,2400,48,26,22
10,Durango,5,Durango,391,Valle Frío (El Soldado Viejo),1045607,235315,2254,2,NA,NA
10,Durango,5,Durango,392,Agustín Melgar,1045311,234031,2430,32,14,18
10,Durango,5,Durango,393,Buenavista,1050807,235542,2491,7,NA,NA
10,Durango,5,Durango,394,Tepalcates,1045930,235509,2509,9,NA,NA
10,Durango,5,Durango,395,General Domingo Arrieta (Pastores),1051032,235837,2521,122,59,63
10,Durango,5,Durango,396,Los Lobos (Agua Blanca Uno),1045809,240849,2379,12,7,5
10,Durango,5,Durango,406,Corral Falso,1051034,240639,2402,6,NA,NA
10,Durango,5,Durango,407,San Antonio de Gigantes,1051123,240800,2418,4,NA,NA
10,Durango,5,Durango,412,Las Minitas de Palomas,1050623,242133,2422,4,NA,NA
10,Durango,5,Durango,419,El Águila,1042359,242033,1903,14,3,11
10,Durango,5,Durango,420,La Curva del Águila (La Pedrera),1042343,242054,1909,52,25,27
10,Durango,5,Durango,422,Rancho Viborillas,1042228,242142,1920,6,NA,NA
10,Durango,5,Durango,433,Los Lirios,1051012,241107,2317,1,NA,NA
10,Durango,5,Durango,434,Las Playas,1051206,241154,2396,2,NA,NA
10,Durango,5,Durango,443,Santa Lourdes [Granja],1043540,241013,1870,10,NA,NA
10,Durango,5,Durango,449,Agua Blanca,1042334,240840,1870,3,NA,NA
10,Durango,5,Durango,454,Hacienda de Otinapa,1050026,241045,2324,1,NA,NA
10,Durango,5,Durango,455,Presidente Salvador Allende,1045659,240521,2390,74,36,38
10,Durango,5,Durango,458,Cerro Prieto,1052021,241239,2686,122,65,57
10,Durango,5,Durango,463,San Rafael del Arenal,1042322,240217,1858,2,NA,NA
10,Durango,5,Durango,465,Rincón de la Huizachera (Puerta Colorada),1041906,240422,1852,6,NA,NA
10,Durango,5,Durango,467,Rancho Agua Zarca,1050201,240418,2376,1,NA,NA
10,Durango,5,Durango,474,Los Laureles,1045742,240008,2440,5,NA,NA
10,Durango,5,Durango,481,Rancho San Pedro (San Juan),1051559,235102,2463,4,NA,NA
