CARRERA,Semestre,Promedio
INDUSTRIAL,8,81.56
INDUSTRIAL,8,81.66
INDUSTRIAL,8,81.88
INDUSTRIAL,8,81.91
INDUSTRIAL,8,82
INDUSTRIAL,8,82.41
INDUSTRIAL,8,82.48
INDUSTRIAL,8,82.94
INDUSTRIAL,8,83.03
INDUSTRIAL,8,83.27
INDUSTRIAL,8,83.73
INDUSTRIAL,8,84.09
INDUSTRIAL,8,84.09
INDUSTRIAL,8,84.12
INDUSTRIAL,8,84.24
INDUSTRIAL,8,84.56
INDUSTRIAL,8,84.7
INDUSTRIAL,8,85.02
INDUSTRIAL,8,85.24
INDUSTRIAL,8,85.35
INDUSTRIAL,8,85.39
INDUSTRIAL,8,85.55
INDUSTRIAL,8,85.56
INDUSTRIAL,8,85.74
INDUSTRIAL,8,85.74
INDUSTRIAL,8,85.87
INDUSTRIAL,8,86.08
INDUSTRIAL,8,86.09
INDUSTRIAL,8,86.79
INDUSTRIAL,8,86.87
INDUSTRIAL,8,87.26
INDUSTRIAL,8,87.46
INDUSTRIAL,8,87.67
INDUSTRIAL,8,87.7
INDUSTRIAL,8,87.78
INDUSTRIAL,8,87.84
INDUSTRIAL,8,87.85
INDUSTRIAL,8,88.1
INDUSTRIAL,8,88.64
INDUSTRIAL,8,89.75
INDUSTRIAL,8,89.85
INDUSTRIAL,9,76.19
INDUSTRIAL,9,77.07
INDUSTRIAL,9,77.23
INDUSTRIAL,9,78
INDUSTRIAL,9,78.11
INDUSTRIAL,9,78.45
INDUSTRIAL,9,78.57
INDUSTRIAL,9,79.05
INDUSTRIAL,9,79.51
INDUSTRIAL,9,79.54
INDUSTRIAL,9,79.56
INDUSTRIAL,9,79.63
INDUSTRIAL,9,80.18
INDUSTRIAL,9,80.26
INDUSTRIAL,9,80.26
INDUSTRIAL,9,80.46
INDUSTRIAL,9,80.72
INDUSTRIAL,9,80.89
INDUSTRIAL,9,80.94
INDUSTRIAL,9,81.06
INDUSTRIAL,9,81.14
INDUSTRIAL,9,81.2
INDUSTRIAL,9,81.49
INDUSTRIAL,9,81.64
INDUSTRIAL,9,82.09
INDUSTRIAL,9,82.14
INDUSTRIAL,9,82.26
INDUSTRIAL,9,82.55
INDUSTRIAL,9,82.74
INDUSTRIAL,9,82.78
INDUSTRIAL,9,83.42
INDUSTRIAL,9,83.7
INDUSTRIAL,9,83.78
INDUSTRIAL,9,83.9
INDUSTRIAL,9,84.16
INDUSTRIAL,9,84.81
INDUSTRIAL,9,84.85
INDUSTRIAL,9,85.26
INDUSTRIAL,9,85.42
INDUSTRIAL,9,85.55
INDUSTRIAL,9,85.7
INDUSTRIAL,9,85.74
INDUSTRIAL,9,86.13
INDUSTRIAL,9,86.5
INDUSTRIAL,9,86.98
INDUSTRIAL,9,87.63
INDUSTRIAL,9,87.67
INDUSTRIAL,9,88.04
INDUSTRIAL,9,88.22
INDUSTRIAL,9,88.28
INDUSTRIAL,9,88.59
INDUSTRIAL,9,88.91
INDUSTRIAL,9,88.91
INDUSTRIAL,9,89
INDUSTRIAL,9,89.45
INDUSTRIAL,9,90.28
INDUSTRIAL,9,90.3
INDUSTRIAL,9,91
INDUSTRIAL,9,91.04
INDUSTRIAL,9,91.17
INDUSTRIAL,9,91.18
INDUSTRIAL,9,91.54
INDUSTRIAL,9,91.56
INDUSTRIAL,9,92.44
INDUSTRIAL,9,92.64
INDUSTRIAL,9,93.22
INDUSTRIAL,9,94.04
INDUSTRIAL,9,94.28
INDUSTRIAL,9,94.3
INDUSTRIAL,9,95.5
INDUSTRIAL,10,75.16
INDUSTRIAL,10,75.61
INDUSTRIAL,10,75.63
INDUSTRIAL,10,76.14
INDUSTRIAL,10,76.14
INDUSTRIAL,10,76.68
INDUSTRIAL,10,76.68
INDUSTRIAL,10,76.86
INDUSTRIAL,10,77.63
INDUSTRIAL,10,77.89
INDUSTRIAL,10,78.05
INDUSTRIAL,10,78.17
INDUSTRIAL,10,78.28
INDUSTRIAL,10,78.31
INDUSTRIAL,10,78.41
INDUSTRIAL,10,78.8
INDUSTRIAL,10,78.82
INDUSTRIAL,10,78.83
INDUSTRIAL,10,78.94
INDUSTRIAL,10,79.08
INDUSTRIAL,10,79.31
INDUSTRIAL,10,79.37
INDUSTRIAL,10,79.49
INDUSTRIAL,10,79.61
INDUSTRIAL,10,79.7
INDUSTRIAL,10,79.82
INDUSTRIAL,10,79.87
INDUSTRIAL,10,80.06
INDUSTRIAL,10,80.25
INDUSTRIAL,10,80.66
INDUSTRIAL,10,80.8
INDUSTRIAL,10,81.06
INDUSTRIAL,10,81.08
INDUSTRIAL,10,81.6
INDUSTRIAL,10,81.7
INDUSTRIAL,10,82.16
INDUSTRIAL,10,82.35
INDUSTRIAL,10,82.66
INDUSTRIAL,10,82.73
INDUSTRIAL,10,82.96
INDUSTRIAL,10,83.08
INDUSTRIAL,10,83.67
INDUSTRIAL,10,84.08
INDUSTRIAL,10,84.19
INDUSTRIAL,10,84.8
INDUSTRIAL,10,86.2
INDUSTRIAL,10,86.78
INDUSTRIAL,10,87.2
INDUSTRIAL,10,88.33
INDUSTRIAL,10,92.07
INDUSTRIAL,11,78.33
INDUSTRIAL,11,79.55
INDUSTRIAL,11,79.73
INDUSTRIAL,11,82.13
INDUSTRIAL,11,82.14
INDUSTRIAL,11,82.38
INDUSTRIAL,11,83.13
INDUSTRIAL,11,83.55
INDUSTRIAL,11,84.69
INDUSTRIAL,11,84.78
INDUSTRIAL,11,86.85
INDUSTRIAL,11,86.93
INDUSTRIAL,11,87.25
INDUSTRIAL,12,75.88
INDUSTRIAL,12,76.4
INDUSTRIAL,12,77.04
INDUSTRIAL,12,77.08
INDUSTRIAL,12,77.85
INDUSTRIAL,12,78.12
INDUSTRIAL,12,78.48
INDUSTRIAL,12,79.06
INDUSTRIAL,12,81.17
INDUSTRIAL,12,82.89
INDUSTRIAL,12,83.26
INDUSTRIAL,13,79.32
INDUSTRIAL,13,79.5
INDUSTRIAL,14,78.91
INFORMATICA,3,78.17
INFORMATICA,3,81.57
INFORMATICA,3,81.78
INFORMATICA,3,84.43
INFORMATICA,3,84.5
INFORMATICA,3,84.5
INFORMATICA,3,85.25
INFORMATICA,3,85.57
INFORMATICA,3,86
INFORMATICA,3,86.64
INFORMATICA,3,87.25
INFORMATICA,3,87.38
INFORMATICA,3,87.63
INFORMATICA,3,87.67
INFORMATICA,3,87.89
INFORMATICA,3,91.1
INFORMATICA,3,91.73
INFORMATICA,3,92.2
INFORMATICA,3,92.8
INFORMATICA,3,94.09
INFORMATICA,3,97.18
INFORMATICA,5,79.68
INFORMATICA,5,79.8
INFORMATICA,5,79.8
INFORMATICA,5,80.65
INFORMATICA,5,81.36
INFORMATICA,5,81.5
INFORMATICA,5,81.5
INFORMATICA,5,81.72
INFORMATICA,5,82.47
INFORMATICA,5,82.53
INFORMATICA,5,83.19
INFORMATICA,5,83.6
INFORMATICA,5,85.22
INFORMATICA,5,85.4
INFORMATICA,5,85.65
INFORMATICA,5,86.27
INFORMATICA,5,86.86
INFORMATICA,5,87.89
INFORMATICA,5,88.23
INFORMATICA,5,91.23
INFORMATICA,5,92.32
INFORMATICA,5,93.32
INFORMATICA,7,77.53
INFORMATICA,7,77.95
INFORMATICA,7,81.42
INFORMATICA,7,81.53
INFORMATICA,7,83.39
INFORMATICA,7,84.31
INFORMATICA,7,84.65
INFORMATICA,7,88.76
INFORMATICA,7,89.12
INFORMATICA,7,90.29
INFORMATICA,7,92.14
INFORMATICA,7,95.25
INFORMATICA,8,75.25
INFORMATICA,8,76.63
INFORMATICA,8,78.44
INFORMATICA,8,80
INFORMATICA,8,80.65
INFORMATICA,8,83
INFORMATICA,8,84.14
INFORMATICA,8,85.39
INFORMATICA,8,86.53
INFORMATICA,8,88.52
INFORMATICA,8,88.8
INFORMATICA,9,78.54
INFORMATICA,9,80
INFORMATICA,9,80.03
INFORMATICA,9,80.09
INFORMATICA,9,80.12
INFORMATICA,9,80.23
INFORMATICA,9,81
INFORMATICA,9,82.39
INFORMATICA,9,83.26
INFORMATICA,9,83.27
INFORMATICA,9,83.58
INFORMATICA,9,84.18
INFORMATICA,9,84.42
INFORMATICA,9,85.2
INFORMATICA,9,85.94
INFORMATICA,9,86.08
INFORMATICA,9,86.67
INFORMATICA,9,86.86
INFORMATICA,9,87.18
INFORMATICA,9,87.23
INFORMATICA,9,87.7
INFORMATICA,9,88.08
INFORMATICA,9,88.26
INFORMATICA,9,89.63
INFORMATICA,9,91.08
INFORMATICA,10,76.72
INFORMATICA,10,82.23
INFORMATICA,10,84.14
INFORMATICA,10,87.4
INFORMATICA,11,77.2
INFORMATICA,11,78.4
INFORMATICA,11,80.57
INFORMATICA,11,83.02
INFORMATICA,11,84.02
INFORMATICA,11,84.67
INFORMATICA,11,86.02
INFORMATICA,11,88.2
INFORMATICA,12,76.61
INFORMATICA,12,77.26
INFORMATICA,12,78.24
INFORMATICA,12,78.41
INFORMATICA,12,78.73
INFORMATICA,12,79.46
INFORMATICA,12,79.53
INFORMATICA,12,80.9
INFORMATICA,12,84.15
INFORMATICA,12,88.53
INFORMATICA,13,81.44
MECANICA,1,82.75
MECANICA,2,71.5
MECANICA,2,73.75
MECANICA,2,73.75
MECANICA,2,75.5
MECANICA,2,75.75
MECANICA,2,78.6
MECANICA,2,78.67
MECANICA,2,78.75
MECANICA,2,79.25
MECANICA,2,80.25
MECANICA,2,80.25
MECANICA,2,82.6
MECANICA,2,84.2
MECANICA,2,84.5
MECANICA,2,85.67
MECANICA,2,85.83
MECANICA,2,86.6
MECANICA,2,87.67
MECANICA,2,89.5
MECANICA,2,90.38
MECANICA,3,78.17
MECANICA,3,78.33
MECANICA,3,80.29
MECANICA,3,80.71
MECANICA,3,80.88
MECANICA,3,81.5
MECANICA,3,81.55
MECANICA,3,81.78
MECANICA,3,82.27
MECANICA,3,82.38
MECANICA,3,82.5
MECANICA,3,82.9
MECANICA,3,82.91
MECANICA,3,83.91
MECANICA,3,84
MECANICA,3,84
MECANICA,3,84.1
MECANICA,3,84.2
MECANICA,3,84.2
MECANICA,3,84.63
MECANICA,3,84.67
MECANICA,3,84.82
MECANICA,3,84.88
MECANICA,3,85.4
MECANICA,3,85.71
MECANICA,3,85.8
MECANICA,3,86.09
MECANICA,3,87
MECANICA,3,87.7
MECANICA,3,88.13
MECANICA,3,88.14
MECANICA,3,88.17
MECANICA,3,88.91
MECANICA,3,89.1
MECANICA,3,90.64
MECANICA,3,90.73
MECANICA,3,92.55
MECANICA,3,95
MECANICA,3,99.25
MECANICA,4,79.1
MECANICA,4,79.53
MECANICA,4,79.85
MECANICA,4,80.44
MECANICA,4,80.54
MECANICA,4,81.07
MECANICA,4,81.14
MECANICA,4,81.19
MECANICA,4,81.27
MECANICA,4,81.27
MECANICA,4,82.33
MECANICA,4,82.93
MECANICA,4,83.18
MECANICA,4,83.63
MECANICA,4,83.82
MECANICA,4,83.87
MECANICA,4,85.22
MECANICA,4,87.47
MECANICA,4,88
MECANICA,4,88.85
MECANICA,5,75.27
MECANICA,5,75.29
MECANICA,5,77.19
MECANICA,5,77.57
MECANICA,5,77.89
MECANICA,5,78.79
MECANICA,5,79.06
MECANICA,5,79.75
MECANICA,5,79.82
MECANICA,5,80.1
MECANICA,5,80.11
MECANICA,5,80.53
MECANICA,5,80.64
MECANICA,5,81
MECANICA,5,81.26
MECANICA,5,81.26
MECANICA,5,81.38
MECANICA,5,81.91
MECANICA,5,81.92
MECANICA,5,82
MECANICA,5,82.05
MECANICA,5,82.12
MECANICA,5,82.32
MECANICA,5,82.84
MECANICA,5,83.82
MECANICA,5,84.1
MECANICA,5,84.17
MECANICA,5,84.18
MECANICA,5,84.91
MECANICA,5,85.14
MECANICA,5,85.23
MECANICA,5,85.55
MECANICA,5,85.78
MECANICA,5,85.81
MECANICA,5,85.83
MECANICA,5,86.23
MECANICA,5,86.39
MECANICA,5,88.35
MECANICA,5,88.68
MECANICA,5,90.04
MECANICA,5,91.86
MECANICA,5,92.08
MECANICA,6,77.26
MECANICA,6,77.81
MECANICA,6,78.31
MECANICA,6,78.6
MECANICA,6,79.04
MECANICA,6,79.24
MECANICA,6,80.08
MECANICA,6,82.84
MECANICA,7,75.55
MECANICA,7,76.29
MECANICA,7,76.65
MECANICA,7,77.15
MECANICA,7,77.43
MECANICA,7,78.52
MECANICA,7,78.82
MECANICA,7,78.96
MECANICA,7,78.97
MECANICA,7,79.53
MECANICA,7,79.65
MECANICA,7,79.71
MECANICA,7,79.72
MECANICA,7,79.76
MECANICA,7,79.85
MECANICA,7,79.92
MECANICA,7,80
MECANICA,7,80.26
MECANICA,7,80.42
MECANICA,7,80.63
MECANICA,7,81.06
MECANICA,7,81.17
MECANICA,7,81.47
MECANICA,7,81.67
MECANICA,7,81.75
MECANICA,7,82.04
MECANICA,7,82.08
MECANICA,7,82.15
MECANICA,7,82.17
MECANICA,7,82.42
MECANICA,7,82.59
MECANICA,7,82.79
MECANICA,7,82.86
MECANICA,7,83.12
MECANICA,7,83.68
MECANICA,7,83.69
MECANICA,7,84.38
MECANICA,7,84.88
MECANICA,7,84.95
MECANICA,7,85.36
MECANICA,7,86.42
MECANICA,7,86.5
MECANICA,7,87.08
MECANICA,7,88.03
MECANICA,7,88.08
MECANICA,7,88.16
MECANICA,7,88.86
MECANICA,7,89.11
MECANICA,7,90.97
MECANICA,7,93
MECANICA,8,77
MECANICA,8,78.77
MECANICA,8,79
MECANICA,8,81.17
MECANICA,8,82.76
MECANICA,8,83.24
MECANICA,8,86.05
MECANICA,8,86.56
MECANICA,8,88.49
MECANICA,9,75.79
MECANICA,9,77.04
MECANICA,9,77.32
MECANICA,9,77.61
MECANICA,9,77.96
MECANICA,9,78.43
MECANICA,9,78.45
MECANICA,9,78.64
MECANICA,9,78.64
MECANICA,9,78.86
MECANICA,9,78.92
MECANICA,9,78.97
MECANICA,9,79.13
MECANICA,9,79.62
MECANICA,9,79.68
MECANICA,9,79.74
MECANICA,9,80
MECANICA,9,80.16
MECANICA,9,80.39
MECANICA,9,80.81
MECANICA,9,81.05
MECANICA,9,81.18
MECANICA,9,81.41
MECANICA,9,81.49
MECANICA,9,81.51
MECANICA,9,81.92
MECANICA,9,82.15
MECANICA,9,82.36
MECANICA,9,82.37
MECANICA,9,82.44
MECANICA,9,82.94
MECANICA,9,83.31
MECANICA,9,83.93
MECANICA,9,84.05
MECANICA,9,84.19
MECANICA,9,84.98
MECANICA,9,85
MECANICA,9,85.02
MECANICA,9,85.04
MECANICA,9,85.33
MECANICA,9,85.68
MECANICA,9,86
MECANICA,9,86.11
MECANICA,9,87.02
MECANICA,9,87.16
MECANICA,9,87.29
MECANICA,9,88.15
MECANICA,9,88.45
MECANICA,9,89.43
MECANICA,9,89.7
MECANICA,9,91.06
MECANICA,9,92.33
MECANICA,9,93.18
MECANICA,10,76.95
MECANICA,10,77.43
MECANICA,10,77.79
MECANICA,10,78.24
MECANICA,10,78.52
MECANICA,10,78.93
MECANICA,10,79
MECANICA,10,79.12
MECANICA,10,79.12
MECANICA,10,79.52
MECANICA,10,79.65
MECANICA,10,80.38
MECANICA,10,81.41
MECANICA,10,81.68
MECANICA,11,77
MECANICA,11,77.68
MECANICA,11,77.79
MECANICA,11,78.83
MECANICA,11,79.46
MECANICA,11,79.92
MECANICA,11,79.95
MECANICA,11,80.08
MECANICA,11,80.4
MECANICA,11,80.59
MECANICA,11,80.64
MECANICA,11,80.74
MECANICA,11,80.94
MECANICA,11,81.08
MECANICA,11,81.7
MECANICA,11,82.02
MECANICA,11,82.17
MECANICA,11,83.02
MECANICA,11,83.29
MECANICA,11,83.89
MECANICA,11,85.39
MECANICA,11,85.68
MECANICA,11,85.8
MECANICA,12,79.53
MECANICA,12,79.53
MECANICA,12,79.64
MECANICA,12,79.75
MECANICA,12,79.96
MECANICA,12,82.09
MECANICA,12,82.19
MECANICA,13,78.95
MECANICA,13,81.47
MECANICA,14,79.28
MECANICA,14,80.19
MECANICA,14,80.49
MECANICA,14,80.7
MECANICA,14,80.88
MECATRONICA,2,78
MECATRONICA,2,78.4
MECATRONICA,2,79.2
MECATRONICA,2,79.4
MECATRONICA,2,80.2
MECATRONICA,2,80.8
MECATRONICA,2,81.25
MECATRONICA,2,82.5
MECATRONICA,2,83
MECATRONICA,2,83
MECATRONICA,2,83
MECATRONICA,2,83
MECATRONICA,2,83.17
MECATRONICA,2,83.33
MECATRONICA,2,83.5
MECATRONICA,2,84
MECATRONICA,2,84.2
MECATRONICA,2,84.2
MECATRONICA,2,84.2
MECATRONICA,2,84.25
MECATRONICA,2,84.5
MECATRONICA,2,84.5
MECATRONICA,2,85.17
MECATRONICA,2,85.17
MECATRONICA,2,85.2
MECATRONICA,2,85.83
MECATRONICA,2,86
MECATRONICA,2,86.2
MECATRONICA,2,86.33
MECATRONICA,2,86.4
MECATRONICA,2,86.67
MECATRONICA,2,87.17
MECATRONICA,2,87.17
MECATRONICA,2,87.67
MECATRONICA,2,88.17
MECATRONICA,2,88.33
MECATRONICA,2,90
MECATRONICA,2,92.5
MECATRONICA,3,75.43
MECATRONICA,3,77.71
MECATRONICA,3,79.13
MECATRONICA,3,79.33
MECATRONICA,3,79.56
MECATRONICA,3,79.67
MECATRONICA,3,79.88
MECATRONICA,3,80.25
MECATRONICA,3,80.8
MECATRONICA,3,81.25
MECATRONICA,3,81.25
MECATRONICA,3,81.64
MECATRONICA,3,81.88
MECATRONICA,3,82
MECATRONICA,3,82.5
MECATRONICA,3,82.57
MECATRONICA,3,82.57
MECATRONICA,3,82.63
MECATRONICA,3,82.67
MECATRONICA,3,82.82
MECATRONICA,3,83.3
MECATRONICA,3,83.73
MECATRONICA,3,83.86
MECATRONICA,3,84
MECATRONICA,3,84.2
MECATRONICA,3,85.27
MECATRONICA,3,85.33
MECATRONICA,3,86
MECATRONICA,3,86.2
MECATRONICA,3,86.42
MECATRONICA,3,86.58
MECATRONICA,3,86.75
MECATRONICA,3,86.75
MECATRONICA,3,87
MECATRONICA,3,87
MECATRONICA,3,87.33
MECATRONICA,3,87.8
MECATRONICA,3,87.83
MECATRONICA,3,89
MECATRONICA,3,89.75
MECATRONICA,3,89.77
MECATRONICA,3,90.77
MECATRONICA,3,91.5
MECATRONICA,3,91.73
MECATRONICA,3,94.25
MECATRONICA,3,95.57
MECATRONICA,4,74.67
MECATRONICA,4,77.33
MECATRONICA,4,77.5
MECATRONICA,4,77.86
MECATRONICA,4,78.44
MECATRONICA,4,78.54
MECATRONICA,4,78.67
MECATRONICA,4,78.91
MECATRONICA,4,79
MECATRONICA,4,79
MECATRONICA,4,79.27
MECATRONICA,4,79.29
MECATRONICA,4,79.33
MECATRONICA,4,79.54
MECATRONICA,4,79.58
MECATRONICA,4,80.13
MECATRONICA,4,80.25
MECATRONICA,4,80.27
MECATRONICA,4,80.28
MECATRONICA,4,80.29
MECATRONICA,4,80.35
MECATRONICA,4,80.41
MECATRONICA,4,80.43
MECATRONICA,4,80.53
MECATRONICA,4,80.62
MECATRONICA,4,80.64
MECATRONICA,4,80.83
MECATRONICA,4,81.06
MECATRONICA,4,81.53
MECATRONICA,4,81.67
MECATRONICA,4,81.76
MECATRONICA,4,81.88
MECATRONICA,4,81.94
MECATRONICA,4,82.44
MECATRONICA,4,82.63
MECATRONICA,4,82.93
MECATRONICA,4,83.5
MECATRONICA,4,83.83
MECATRONICA,4,83.94
MECATRONICA,4,84
MECATRONICA,4,84.06
MECATRONICA,4,84.08
MECATRONICA,4,84.13
MECATRONICA,4,84.88
MECATRONICA,4,85.29
MECATRONICA,4,85.35
MECATRONICA,4,85.5
MECATRONICA,4,85.61
MECATRONICA,4,86.29
MECATRONICA,4,86.61
MECATRONICA,4,87.39
MECATRONICA,4,87.89
MECATRONICA,4,88.18
MECATRONICA,4,88.65
MECATRONICA,4,90.44
MECATRONICA,4,90.82
MECATRONICA,4,90.94
MECATRONICA,4,91
MECATRONICA,4,91.33
MECATRONICA,4,92.72
MECATRONICA,4,96.11
MECATRONICA,5,78.7
MECATRONICA,5,79
MECATRONICA,5,79.35
MECATRONICA,5,79.89
MECATRONICA,5,80.17
MECATRONICA,5,80.18
MECATRONICA,5,80.29
MECATRONICA,5,80.31
MECATRONICA,5,80.71
MECATRONICA,5,80.85
MECATRONICA,5,80.86
MECATRONICA,5,81.18
MECATRONICA,5,81.32
MECATRONICA,5,81.65
MECATRONICA,5,81.76
MECATRONICA,5,81.89
MECATRONICA,5,82.23
MECATRONICA,5,82.38
MECATRONICA,5,82.41
MECATRONICA,5,82.47
MECATRONICA,5,82.5
MECATRONICA,5,82.54
MECATRONICA,5,82.75
MECATRONICA,5,82.76
MECATRONICA,5,82.86
MECATRONICA,5,83.27
MECATRONICA,5,83.4
MECATRONICA,5,83.4
MECATRONICA,5,83.55
MECATRONICA,5,83.59
MECATRONICA,5,83.62
MECATRONICA,5,83.73
MECATRONICA,5,83.75
MECATRONICA,5,83.9
MECATRONICA,5,84.05
MECATRONICA,5,84.14
MECATRONICA,5,84.27
MECATRONICA,5,84.4
MECATRONICA,5,84.83
MECATRONICA,5,85.27
MECATRONICA,5,85.5
MECATRONICA,5,85.74
MECATRONICA,5,85.91
MECATRONICA,5,85.96
MECATRONICA,5,86.09
MECATRONICA,5,86.13
MECATRONICA,5,86.17
MECATRONICA,5,86.27
MECATRONICA,5,86.3
MECATRONICA,5,86.52
MECATRONICA,5,86.95
MECATRONICA,5,88.48
MECATRONICA,5,88.79
MECATRONICA,5,89.35
MECATRONICA,5,89.65
MECATRONICA,5,90.78
MECATRONICA,5,91.28
MECATRONICA,5,91.35
MECATRONICA,5,91.52
MECATRONICA,5,91.61
MECATRONICA,5,92.39
MECATRONICA,5,93.78
MECATRONICA,5,94.39
MECATRONICA,5,94.57
MECATRONICA,5,98.13
MECATRONICA,5,98.43
MECATRONICA,6,75.69
MECATRONICA,6,75.81
MECATRONICA,6,77.48
MECATRONICA,6,77.5
MECATRONICA,6,77.5
MECATRONICA,6,77.61
MECATRONICA,6,78.16
MECATRONICA,6,78.21
MECATRONICA,6,78.53
MECATRONICA,6,78.54
MECATRONICA,6,79.39
MECATRONICA,6,79.48
MECATRONICA,6,79.54
MECATRONICA,6,79.88
MECATRONICA,6,79.96
MECATRONICA,6,80.19
MECATRONICA,6,80.2
MECATRONICA,6,80.33
MECATRONICA,6,80.39
MECATRONICA,6,80.58
MECATRONICA,6,80.83
MECATRONICA,6,81.21
MECATRONICA,6,81.24
MECATRONICA,6,81.48
MECATRONICA,6,81.52
MECATRONICA,6,81.68
MECATRONICA,6,81.7
MECATRONICA,6,81.72
MECATRONICA,6,81.81
MECATRONICA,6,82.08
MECATRONICA,6,82.17
MECATRONICA,6,82.18
MECATRONICA,6,82.35
MECATRONICA,6,82.75
MECATRONICA,6,83.17
MECATRONICA,6,83.29
MECATRONICA,6,83.31
MECATRONICA,6,83.59
MECATRONICA,6,84
MECATRONICA,6,84
MECATRONICA,6,84.26
MECATRONICA,6,84.29
MECATRONICA,6,84.56
MECATRONICA,6,85.62
MECATRONICA,6,86.71
MECATRONICA,6,86.9
MECATRONICA,6,86.9
MECATRONICA,6,87.07
MECATRONICA,6,87.1
MECATRONICA,7,74.69
MECATRONICA,7,77.48
MECATRONICA,7,77.67
MECATRONICA,7,78.46
MECATRONICA,7,79.13
MECATRONICA,7,79.38
MECATRONICA,7,79.47
MECATRONICA,7,79.68
MECATRONICA,7,79.78
MECATRONICA,7,79.85
MECATRONICA,7,79.9
MECATRONICA,7,80.24
MECATRONICA,7,80.32
MECATRONICA,7,80.33
MECATRONICA,7,80.58
MECATRONICA,7,81
MECATRONICA,7,81.04
MECATRONICA,7,81.09
MECATRONICA,7,81.14
MECATRONICA,7,81.36
MECATRONICA,7,81.97
MECATRONICA,7,82
MECATRONICA,7,82.1
MECATRONICA,7,82.39
MECATRONICA,7,82.44
MECATRONICA,7,82.55
MECATRONICA,7,82.68
MECATRONICA,7,82.79
MECATRONICA,7,82.85
MECATRONICA,7,83.16
MECATRONICA,7,83.21
MECATRONICA,7,83.94
MECATRONICA,7,83.97
MECATRONICA,7,84.45
MECATRONICA,7,84.53
MECATRONICA,7,84.56
MECATRONICA,7,84.57
MECATRONICA,7,84.78
MECATRONICA,7,84.94
MECATRONICA,7,85.12
MECATRONICA,7,85.35
MECATRONICA,7,85.65
MECATRONICA,7,85.85
MECATRONICA,7,86.26
MECATRONICA,7,86.74
MECATRONICA,7,86.79
MECATRONICA,7,87.12
MECATRONICA,7,87.15
MECATRONICA,7,87.24
MECATRONICA,7,87.62
MECATRONICA,7,87.79
MECATRONICA,7,88.03
MECATRONICA,7,88.5
MECATRONICA,7,89.24
MECATRONICA,7,89.73
MECATRONICA,7,89.76
MECATRONICA,7,89.79
MECATRONICA,7,89.94
MECATRONICA,7,90.6
MECATRONICA,7,90.71
MECATRONICA,7,91.45
MECATRONICA,8,75.76
MECATRONICA,8,76.46
MECATRONICA,8,76.55
MECATRONICA,8,77
MECATRONICA,8,77.29
MECATRONICA,8,77.88
MECATRONICA,8,78.31
MECATRONICA,8,78.43
MECATRONICA,8,78.67
MECATRONICA,8,78.68
MECATRONICA,8,78.86
MECATRONICA,8,78.94
MECATRONICA,8,79.06
MECATRONICA,8,79.08
MECATRONICA,8,79.22
MECATRONICA,8,79.24
MECATRONICA,8,79.31
MECATRONICA,8,79.52
MECATRONICA,8,79.52
MECATRONICA,8,79.62
MECATRONICA,8,79.84
MECATRONICA,8,79.97
MECATRONICA,8,80.13
MECATRONICA,8,80.28
MECATRONICA,8,80.29
MECATRONICA,8,80.33
MECATRONICA,8,80.46
MECATRONICA,8,80.57
MECATRONICA,8,80.95
MECATRONICA,8,81.14
MECATRONICA,8,81.18
MECATRONICA,8,81.44
MECATRONICA,8,81.49
MECATRONICA,8,81.82
MECATRONICA,8,83
MECATRONICA,8,83.83
MECATRONICA,8,84.41
MECATRONICA,8,84.63
MECATRONICA,8,84.85
MECATRONICA,8,85.51
MECATRONICA,8,85.7
MECATRONICA,8,86.2
MECATRONICA,8,86.37
MECATRONICA,8,86.51
MECATRONICA,8,87.91
MECATRONICA,8,89
MECATRONICA,8,89.19
MECATRONICA,8,91.62
MECATRONICA,9,75.44
MECATRONICA,9,79.26
MECATRONICA,9,79.39
MECATRONICA,9,80.24
MECATRONICA,9,80.48
MECATRONICA,9,80.53
MECATRONICA,9,80.54
MECATRONICA,9,81.23
MECATRONICA,9,81.26
MECATRONICA,9,81.41
MECATRONICA,9,81.54
MECATRONICA,9,82.15
MECATRONICA,9,82.78
MECATRONICA,9,82.8
MECATRONICA,9,83.12
MECATRONICA,9,83.24
MECATRONICA,9,83.39
MECATRONICA,9,83.7
MECATRONICA,9,84.33
MECATRONICA,9,84.57
MECATRONICA,9,84.65
MECATRONICA,9,84.78
MECATRONICA,9,84.93
MECATRONICA,9,85.04
MECATRONICA,9,85.17
MECATRONICA,9,85.2
MECATRONICA,9,85.42
MECATRONICA,9,85.46
MECATRONICA,9,85.5
MECATRONICA,9,85.51
MECATRONICA,9,85.58
MECATRONICA,9,85.7
MECATRONICA,9,86.33
MECATRONICA,9,86.37
MECATRONICA,9,86.41
MECATRONICA,9,86.67
MECATRONICA,9,86.71
MECATRONICA,9,86.85
MECATRONICA,9,86.88
MECATRONICA,9,86.98
MECATRONICA,9,87.09
MECATRONICA,9,87.12
MECATRONICA,9,87.96
MECATRONICA,9,88
MECATRONICA,9,88.09
MECATRONICA,9,88.4
MECATRONICA,9,89.02
MECATRONICA,9,89.24
MECATRONICA,9,91.9
MECATRONICA,9,92.84
MECATRONICA,9,92.94
MECATRONICA,9,94.2
MECATRONICA,10,75.81
MECATRONICA,10,76.45
MECATRONICA,10,77.44
MECATRONICA,10,77.95
MECATRONICA,10,78.09
